file,channel,calibrated,mode,scan_x_um,scan_y_um,rows,cols,pixel_x_nm,pixel_y_nm,poly_degree,fit_pixels_retained_pct,row_method,despike,despiked_pixels,threshold_nm,threshold_method,h_min_nm,auto_otsu_nm,auto_robust_nm,min_area_nm2,min_area_pixels,min_distance_nm,watershed,edge_grains_excluded,grain_count,grain_density_per_um2,area_fraction,mean_area_um2,median_area_um2,mean_equiv_diameter_nm,median_equiv_diameter_nm,std_equiv_diameter_nm,per_grain_csv,arrays_npz,figure_png
15_0617_oxy_40W_1um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,512,512,1.953125,1.953125,2,86.05537414550781,median,True,3128,1.251988843898102,"auto=max(otsu, median+sigma*MAD)",,0.03966734186345766,1.251988843898102,30.517578125,8,5.859375,True,True,72,72.0,0.032276153564453125,0.0004482799106174045,0.0003032684326171875,21.54383416129879,19.645512668599316,10.39869044003116,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_1.0_00000_grain_map.png
15_0617_oxy_40W_1um_2.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,512,512,1.953125,1.953125,2,99.08332824707031,median,True,1299,0.760592385588412,"auto=max(otsu, median+sigma*MAD)",,0.06355256520985497,0.760592385588412,30.517578125,8,5.859375,True,True,89,89.0,0.040233612060546875,0.00045206305686007725,0.000263214111328125,21.00065788390428,18.306682257451577,11.665589790679377,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_2.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_2.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_2.0_00000_grain_map.png
15_0617_oxy_40W_1um_3.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,512,512,1.953125,1.953125,2,99.2584228515625,median,True,1859,0.8949045999567966,"auto=max(otsu, median+sigma*MAD)",,-0.01173204643433945,0.8949045999567966,30.517578125,8,5.859375,True,True,62,62.0,0.03022003173828125,0.0004874198667464718,0.00025177001953125,21.809778281646715,17.903774634807462,12.137207981844053,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_3.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_3.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_1um_3.0_00000_grain_map.png
15_0617_oxy_40W_2um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,512,512,3.90625,3.90625,2,99.37934875488281,median,True,1318,1.2320838371723979,"auto=max(otsu, median+sigma*MAD)",,0.06226644059591413,1.2320838371723979,122.0703125,8,11.71875,True,True,168,42.0,0.0271759033203125,0.0006470453171502976,0.00048828125,26.603344584701308,24.930847907700766,10.807450481164135,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_1.0_00000_grain_map.png
15_0617_oxy_40W_2um_2.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,512,512,3.90625,3.90625,2,99.05166625976562,median,True,1660,0.8633320047861947,"auto=max(otsu, median+sigma*MAD)",,0.043857202221391445,0.8633320047861947,122.0703125,8,11.71875,True,True,128,32.0,0.034732818603515625,0.0010854005813598633,0.00079345703125,34.047124585570096,31.784601133814213,14.98406921451807,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_2.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_2.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_2.0_00000_grain_map.png
15_0617_oxy_40W_2um_3.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,512,512,3.90625,3.90625,2,99.25689697265625,median,True,4420,1.058797282237562,"auto=max(otsu, median+sigma*MAD)",,0.05297604904151676,1.058797282237562,122.0703125,8,11.71875,True,True,165,41.25,0.029598236083984375,0.0007175329959753788,0.000518798828125,27.9169761245529,25.70126813468571,11.621201665394302,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_3.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_3.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_2um_3.0_00000_grain_map.png
15_0617_oxy_40W_5um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,5.0,5.0,512,512,9.765625,9.765625,2,99.542236328125,median,True,977,0.9740399091537429,"auto=max(otsu, median+sigma*MAD)",,0.03710708310613153,0.9740399091537429,762.939453125,8,29.296875,True,True,211,8.44,0.014331817626953125,0.0016980826572219343,0.001430511474609375,44.89015871389892,42.67767307000309,12.150693503522284,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_1.0_00000_grain_map.png
15_0617_oxy_40W_5um_2.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,5.0,5.0,512,512,9.765625,9.765625,2,92.87872314453125,median,True,675,1.084757811871625,"auto=max(otsu, median+sigma*MAD)",,0.06277647195234437,1.084757811871625,762.939453125,8,29.296875,True,True,228,9.12,0.01538848876953125,0.0016873342949047423,0.00133514404296875,44.90900266571472,41.23054927387454,11.495294616592323,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_2.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_2.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_2.0_00000_grain_map.png
15_0617_oxy_40W_5um_3.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,5.0,5.0,512,512,9.765625,9.765625,2,88.726806640625,median,True,819,1.0538607715853185,"auto=max(otsu, median+sigma*MAD)",,0.07431494660157656,1.0538607715853185,762.939453125,8,29.296875,True,True,243,9.72,0.01657867431640625,0.001705624929671425,0.001430511474609375,45.0540812919171,42.67767307000309,11.932510784414847,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_3.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_3.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/15_0617_oxy_40W_5um_3.0_00000_grain_map.png
22_0624_1um_1.0_00002.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,512,512,1.953125,1.953125,2,99.67117309570312,median,True,1212,0.6676519011782438,"auto=max(otsu, median+sigma*MAD)",,0.015105045361823444,0.6676519011782438,30.517578125,8,5.859375,True,True,71,71.0,0.03063201904296875,0.00043143688792913733,0.00028228759765625,21.099207405361362,18.95836839826219,10.27782822253946,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_1um_1.0_00002_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_1um_1.0_00002_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_1um_1.0_00002_grain_map.png
22_0624_2um_1.0_00001.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,512,512,3.90625,3.90625,2,99.664306640625,median,True,4886,0.7162456547559896,"auto=max(otsu, median+sigma*MAD)",,0.023914113226908063,0.7162456547559896,122.0703125,8,11.71875,True,True,127,31.75,0.029415130615234375,0.0009264608067790354,0.00067138671875,31.765886772862792,29.2375806133559,13.110622622194198,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_2um_1.0_00001_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_2um_1.0_00001_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_2um_1.0_00001_grain_map.png
22_0624_5um_1.0_00003.spm,"s [zsensor] ""height sensor""",True,threshold,5.0,5.0,512,512,9.765625,9.765625,2,99.54910278320312,median,True,1027,0.8364500174256606,"auto=max(otsu, median+sigma*MAD)",,0.02741971731094206,0.8364500174256606,762.939453125,8,29.296875,True,True,160,6.4,0.00934600830078125,0.0014603137969970703,0.0011444091796875,41.81306811009804,38.17207124241562,10.5685713869751,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_5um_1.0_00003_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_5um_1.0_00003_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/22_0624_5um_1.0_00003_grain_map.png
24_0625_1um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,512,512,1.953125,1.953125,2,99.85847473144531,median,True,0,1.0834102467050892,"auto=max(otsu, median+sigma*MAD)",,0.06300954298311834,1.0834102467050892,30.517578125,8,5.859375,True,True,92,92.0,0.0296173095703125,0.00032192727793817937,0.000225067138671875,18.089905665449027,16.925780191296266,9.140790447809314,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_1um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_1um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_1um_1.0_00000_grain_map.png
24_0625_2um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,512,512,3.90625,3.90625,2,99.87602233886719,median,True,8064,1.0391444190514274,"auto=max(otsu, median+sigma*MAD)",,0.04779093416347213,1.0391444190514274,122.0703125,8,11.71875,True,True,163,40.75,0.02336883544921875,0.0005734683545820552,0.000457763671875,25.389277063420916,24.142137626449347,9.27767567991168,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_2um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_2um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_2um_1.0_00000_grain_map.png
24_0625_5um_1.0_00001.spm,"s [zsensor] ""height sensor""",True,threshold,5.0,5.0,512,512,9.765625,9.765625,2,96.59805297851562,median,True,568,1.1471396770560969,"auto=max(otsu, median+sigma*MAD)",,0.027960821044235806,1.1471396770560969,762.939453125,8,29.296875,True,True,77,3.08,0.004375457763671875,0.001420603170023336,0.001049041748046875,40.81553985231506,36.54697576669487,12.030776149149617,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_5um_1.0_00001_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_5um_1.0_00001_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/24_0625_5um_1.0_00001_grain_map.png
25_0626_vac210_1um_2.0_00001.spm,"s [zsensor] ""height sensor""",True,threshold,1.0,1.0,256,256,3.90625,3.90625,2,99.86572265625,median,True,1875,1.0167226681709913,"auto=max(otsu, median+sigma*MAD)",,0.08216441980641986,1.0167226681709913,122.0703125,8,11.71875,True,True,56,56.0,0.029632568359375,0.0005291530064174107,0.0004119873046875,24.221304489105883,22.903242745449372,9.415411681822805,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_1um_2.0_00001_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_1um_2.0_00001_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_1um_2.0_00001_grain_map.png
25_0626_vac210_2um_1.0_00000.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,256,256,7.8125,7.8125,2,92.6422119140625,median,True,1073,0.6934371160793217,"auto=max(otsu, median+sigma*MAD)",,0.010433088704275395,0.6934371160793217,488.28125,8,23.4375,True,True,33,8.25,0.0135345458984375,0.0016405510179924242,0.0009765625,41.5388213757373,35.26184897173477,19.35704389659968,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00000_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00000_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00000_grain_map.png
25_0626_vac210_2um_1.0_00001.spm,"s [zsensor] ""height sensor""",True,threshold,2.0,2.0,256,256,7.8125,7.8125,2,99.61700439453125,median,True,1078,0.6314784902539545,"auto=max(otsu, median+sigma*MAD)",,0.03895116591594361,0.6314784902539545,488.28125,8,23.4375,True,True,43,10.75,0.01708984375,0.0015897529069767442,0.001220703125,42.13207433110647,39.423945656565,15.967270798327709,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00001_grains.csv,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00001_grain_arrays.npz,/Users/markqu/Library/CloudStorage/OneDrive-JohnsHopkins/Research/2026_ORNL_Kelley_RSI/Data_/AFM_batch_process/All_Data/AFM_grain_outputs/25_0626_vac210_2um_1.0_00001_grain_map.png
